video_id,sentiment_score,primary_emotion,rhetorical_mode,authenticity_score,controversy_potential,source
gemini_batch_859,,,,,0.0,gemini_batch
gemini_batch_860,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_861,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_862,0.0,none,,,0.0,gemini_batch
gemini_batch_863,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_864,0.0,none,n/a,0.0,0.0,gemini_batch
gemini_batch_865,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_866,,none_detectable,undeterminable_no_content,0.0,0.0,gemini_batch
gemini_batch_867,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_868,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_869,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_870,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_871,0.0,none_detected,none_present,0.0,0.0,gemini_batch
gemini_batch_872,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_873,0.0,,entertaining,0.0,0.0,gemini_batch
gemini_batch_874,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_875,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_876,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_877,0.0,,,0.0,0.0,gemini_batch
gemini_batch_878,,none,,,0.0,gemini_batch
gemini_batch_879,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_880,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_881,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_882,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_883,0.0,surprise,entertaining,0.5,0.1,gemini_batch
gemini_batch_884,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_885,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_886,0.0,none,undetectable,0.0,0.0,gemini_batch
gemini_batch_887,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_888,0.0,none,informative,0.5,0.0,gemini_batch
gemini_batch_889,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_890,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_891,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_892,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_893,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_894,0.0,none,entertaining,0.0,0.0,gemini_batch
gemini_batch_895,0.0,none,none,0.0,0.0,gemini_batch
gemini_batch_896,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_897,0.0,none,N/A_no_content,0.0,0.0,gemini_batch
gemini_batch_898,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_899,0.0,none_detectable,cannot_determine,0.0,0.0,gemini_batch
gemini_batch_900,,,,,,gemini_batch
gemini_batch_901,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_902,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_903,0.0,none,unknown,0.0,0.0,gemini_batch
gemini_batch_904,0.0,,informative,0.0,0.0,gemini_batch
gemini_batch_905,0.0,neutral,informative,0.0,0.0,gemini_batch
gemini_batch_906,0.0,not_applicable_no_content,not_applicable_no_content,0.0,0.0,gemini_batch
gemini_batch_907,0.0,none,not_applicable,0.0,0.0,gemini_batch
gemini_batch_908,0.0,none,informative,0.0,0.0,gemini_batch
gemini_batch_909,0.0,none,none,0.0,0.0,gemini_batch
3762920491217147950,0.0,neutral,informative,0.0,0.0,openai
3763709386717069393,0.0,none,informative,0.5,0.0,openai
3763899102947151709,0.0,none,informative,0.0,0.0,openai
3764377775164877381,0.0,neutral,informative,0.0,0.0,openai
3765233399650050998,0.0,neutral,informative,0.0,0.0,openai
3765930130930879476,0.0,neutral,informative,0.0,0.0,openai
3766491750962784445,0.0,none,informative,0.0,0.0,openai
3766753909064041554,0.0,neutral,informative,0.0,0.0,openai
3767937229571350735,0.0,none,informative,0.0,0.0,openai
3768133395918947896,0.0,none,informative,0.0,0.0,openai
3768855651301291555,0.0,neutral,informative,0.0,0.0,openai
3769579343887058571,0.0,none,informative,0.0,0.0,openai
3770309181891494090,0.0,none,informative,0.0,0.0,openai
3706595851026463135,0.0,none,informative,0.0,0.0,openai
3707888453965246966,0.0,trust,informative,0.5,0.0,openai
3707995970519049194,0.0,neutral,informative,0.0,0.0,openai
3709987572643975384,0.0,none,informative,0.0,0.0,openai
3712977429687394527,0.0,none,informative,0.0,0.0,openai
3713006779136692515,0.0,neutral,informative,0.0,0.0,openai
3713690599896895083,0.0,none,informative,0.0,0.0,openai
3713839424481497766,0.0,neutral,informative,0.5,0.0,openai
3715014747315112366,0.0,none,informative,0.0,0.0,openai
3716647845404597302,0.0,neutral,informative,0.0,0.0,openai
3717332968663913290,0.0,none,informative,0.0,0.0,openai
3718783951902278631,0.0,none,informative,0.0,0.0,openai
3719544088921350302,0.0,none,informative,0.0,0.0,openai
3720153009629364193,0.0,none,informative,0.0,0.0,openai
3720240309361113315,0.0,none,informative,0.0,0.0,openai
3720330778485141885,0.0,neutral,informative,0.5,0.0,openai
3721569218757290141,0.0,none,informative,0.0,0.0,openai
3721690001852845482,0.0,none,informative,0.0,0.0,openai
3723060560897461985,0.0,none,informative,0.0,0.0,openai
3723136922136048421,0.0,none,informative,0.0,0.0,openai
3723864331428764283,0.0,none,informative,0.0,0.0,openai
3724595165177820447,0.0,neutral,informative,0.0,0.0,openai
3725203010843733125,0.0,none,informative,0.0,0.0,openai
3725965903948374232,0.0,none,informative,0.0,0.0,openai
3728305972889751568,0.0,none,informative,0.5,0.0,openai
3729579038231962288,0.0,none,informative,0.0,0.0,openai
3731000347079979920,0.0,none,informative,0.0,0.0,openai
3731836603745832344,0.0,none,informative,0.0,0.0,openai
3733393375014883265,0.0,none,informative,0.0,0.0,openai
3733976640742460247,0.0,none,informative,0.0,0.0,openai
3734800122346696348,0.0,neutral,informative,0.0,0.0,openai
3739887815858762551,0.0,none,informative,0.0,0.0,openai
3747746077891071098,0.0,none,informative,0.0,0.0,openai
3748594981389971174,0.0,none,informative,0.0,0.0,openai
3749234549181104806,0.0,none,informative,0.5,0.0,openai
3749348849283494547,0.0,none,informative,0.0,0.0,openai
3750093019845466434,0.0,none,informative,0.0,0.0,openai
3750634829827438824,0.0,none,informative,0.0,0.0,openai
3752241694986207070,0.0,neutral,informative,0.0,0.0,openai
3752815056636574429,0.0,none,informative,0.0,0.0,openai
3760054392910211520,0.0,none,informative,0.0,0.0,openai
3760890861186949062,0.0,none,informative,0.0,0.0,openai
3761959599030065747,0.0,none,informative,0.0,0.0,openai
3762861739252714573,0.0,none,informative,0.0,0.0,openai
3763725445784094772,0.0,none,informative,0.0,0.0,openai
3763742195158187645,0.0,neutral,informative,0.0,0.0,openai
3765796594265487404,0.0,none,informative,0.0,0.0,openai
3768002961000201193,0.0,trust,informative,0.3,0.0,openai
3768809997309261232,0.0,neutral,informative,0.0,0.0,openai
3770268093995006834,0.0,none,informative,0.0,0.0,openai
3758860130537513743,0.0,none,informative,0.0,0.0,openai
3763825083446976130,0.0,none,informative,0.0,0.0,openai
3767377438700593442,0.0,none,informative,0.0,0.0,openai
3767896651424964369,0.0,none,informative,0.0,0.0,openai
3767926450604284090,0.0,none,informative,0.0,0.0,openai
3768005318962926522,0.0,none,informative,0.0,0.0,openai
3768052416978692285,0.0,neutral,informative,0.0,0.0,openai
3768099360627352985,0.0,neutral,informative,0.0,0.0,openai
3768128481789020535,0.0,none,informative,0.0,0.0,openai
3768166179950123259,0.0,neutral,informative,0.0,0.0,openai
3768187648629573274,0.0,none,informative,0.0,0.0,openai
3768256823439756989,0.0,neutral,informative,0.0,0.0,openai
3768635652758900640,0.0,neutral,informative,0.0,0.0,openai
3768830295173841996,0.0,none,informative,0.5,0.0,openai
3769347370472521082,0.0,none,informative,0.0,0.0,openai
3769368158886001938,0.0,none,informative,0.0,0.0,openai
3769379758317568388,0.0,none,informative,0.0,0.0,openai
3769395637088544798,0.0,none,informative,0.0,0.0,openai
3769449409693198240,0.0,none,informative,0.0,0.0,openai
3769478037201057558,0.0,none,informative,0.0,0.0,openai
3769486465010080598,0.0,none,informative,0.5,0.0,openai
3769573272498291382,0.0,neutral,informative,0.0,0.0,openai
3769652146384846617,0.0,none,informative,0.0,0.0,openai
3769664366397481671,0.0,neutral,informative,0.0,0.0,openai
3770038408304479175,0.0,none,informative,0.0,0.0,openai
3770045813784400127,0.0,neutral,informative,0.0,0.0,openai
3770061271984050622,0.0,neutral,informative,0.0,0.0,openai
3770068442255840319,0.0,neutral,informative,0.0,0.0,openai
3770072562815543799,0.0,none,informative,0.0,0.0,openai
3770076183682716995,0.0,none,informative,0.0,0.0,openai
3770083960333337928,0.0,none,informative,0.0,0.0,openai
3770092287410936373,0.0,none,informative,0.0,0.0,openai
3770099218867400660,0.0,none,informative,0.0,0.0,openai
3770111103478100299,0.0,none,informative,0.5,0.0,openai
3770115739618484531,0.0,none,informative,0.5,0.0,openai
3770126904511802207,0.0,none,informative,0.0,0.0,openai
3770139126436811374,0.0,neutral,informative,0.0,0.0,openai
3770142983954983375,0.0,none,informative,0.0,0.0,openai
3770148852910387344,0.0,none,informative,0.0,0.0,openai
3770159333922415831,0.0,none,informative,0.0,0.0,openai
3770175281261780831,0.0,none,informative,0.0,0.0,openai
3770202183393444132,0.0,none,informative,0.0,0.0,openai
3770234742215136715,0.0,neutral,informative,0.5,0.0,openai
3770242359566130165,0.0,neutral,informative,0.0,0.0,openai
3770263156384929100,0.0,none,informative,0.5,0.0,openai
3770281872585752619,0.0,none,informative,0.0,0.0,openai
3770286898678732569,0.0,none,informative,0.0,0.0,openai
3770321845896705521,0.0,none,informative,0.0,0.0,openai
3770400991389789915,0.0,none,informative,0.0,0.0,openai
3770510973614427343,0.0,none,informative,0.0,0.0,openai
3359159162951489006,0.0,none,informative,0.0,0.0,openai
3692903970012526643,0.0,none,informative,0.0,0.0,openai
3702941212844090534,0.0,none,informative,0.0,0.0,openai
3720253343563430441,0.0,none,informative,0.0,0.0,openai
3721052776295204980,0.0,none,informative,0.5,0.0,openai
3724721579654830065,0.0,none,informative,0.0,0.0,openai
3725275938960628487,0.0,none,informative,0.0,0.0,openai
3726509786117597480,0.0,none,informative,0.0,0.0,openai
3726882307782400537,0.0,none,informative,0.0,0.0,openai
3727258165076488597,0.0,none,informative,0.0,0.0,openai
3729079993851882148,0.0,none,informative,0.0,0.0,openai
3729767196101898445,0.0,none,informative,0.5,0.0,openai
3731698930255008839,0.0,none,informative,0.0,0.0,openai
3733841718136413260,0.0,none,informative,0.0,0.0,openai
3735222723665656739,0.0,neutral,informative,0.0,0.0,openai
3739903596071639583,0.0,none,informative,0.0,0.0,openai
3742867005486538657,0.0,neutral,informative,0.0,0.0,openai
3744891832057267639,0.0,none,informative,0.0,0.0,openai
3745432853124373091,0.0,none,informative,0.5,0.0,openai
3746252559838218355,0.0,none,informative,0.0,0.0,openai
3746923207682010234,0.0,none,informative,0.0,0.0,openai
3747677709259400752,0.0,none,informative,0.0,0.0,openai
3747864724290539782,0.0,none,informative,0.0,0.0,openai
3749077734212423817,0.0,none,informative,0.5,0.0,openai
3750092759731429069,0.0,none,informative,0.5,0.0,openai
3750672268285020820,0.0,none,informative,0.0,0.0,openai
3750804761340726120,0.0,none,informative,0.0,0.0,openai
3751526565281708352,0.0,none,informative,0.0,0.0,openai
3751930262260178894,0.0,none,informative,0.0,0.0,openai
3752764643946192185,0.0,neutral,informative,0.0,0.0,openai
3752953218704776598,0.0,trust,informative,0.5,0.0,openai
3753405139315997668,0.0,none,informative,0.0,0.0,openai
3753682697651668414,0.0,none,informative,0.0,0.0,openai
3754804777386416400,0.0,none,informative,0.0,0.0,openai
3755018458904517184,0.0,none,informative,0.0,0.0,openai
3755812176947709577,0.0,none,informative,0.0,0.0,openai
3756543232432809408,0.0,none,informative,0.0,0.0,openai
3757222157617827412,0.0,trust,informative,0.3,0.0,openai
3760008647758739881,0.0,neutral,informative,0.0,0.0,openai
3760196346595660066,0.0,none,informative,0.0,0.0,openai
3760849561619884376,0.0,neutral,informative,0.0,0.0,openai
3762233398161676181,0.0,none,informative,0.0,0.0,openai
3764571652974638940,0.0,none,informative,0.5,0.0,openai
3765245836130172958,0.0,none,informative,0.0,0.0,openai
3766035483181592281,0.0,none,informative,0.0,0.0,openai
3766770078785115057,0.0,none,informative,0.0,0.0,openai
3767259297915762157,0.0,none,informative,0.0,0.0,openai
3768566392057402765,0.0,none,informative,0.0,0.0,openai
3768644986242766297,0.0,none,informative,0.0,0.0,openai
3770380957195872361,0.0,none,informative,0.0,0.0,openai
3761047666315508542,0.0,none,informative,0.0,0.0,openai
3761052163095922017,0.0,none,informative,0.0,0.0,openai
3761108634617790815,0.0,trust,informative,0.5,0.0,openai
3761374889027437166,0.0,trust,informative,0.3,0.0,openai
3761397935703608063,0.0,none,informative,0.0,0.0,openai
3761446263297338591,0.0,none,informative,0.0,0.0,openai
3761535423882607144,0.0,none,informative,0.0,0.0,openai
3761572432886016248,0.0,none,informative,0.0,0.0,openai
3762175562988000432,0.0,none,informative,0.0,0.0,openai
3762183897556836065,0.0,none,informative,0.0,0.0,openai
3762320790042884432,0.0,none,informative,0.0,0.0,openai
3762902735797508202,0.0,none,informative,0.0,0.0,openai
3763005011669463610,0.0,none,informative,0.0,0.0,openai
3763033656358248267,0.0,trust,informative,0.4,0.0,openai
3763073002192898771,0.0,none,informative,0.0,0.0,openai
3763074958751814504,0.0,neutral,informative,0.5,0.0,openai
3763203535308343411,0.0,none,informative,0.5,0.0,openai
3763229635413576163,0.0,none,informative,0.0,0.0,openai
3763612905200611155,0.0,none,informative,0.0,0.0,openai
3763643631069456874,0.0,none,informative,0.0,0.0,openai
3763768170298633088,0.0,none,informative,0.0,0.0,openai
3763826545253995534,0.0,none,informative,0.0,0.0,openai
3763869171235734502,0.0,none,informative,0.0,0.0,openai
3763988389243564768,0.0,none,informative,0.0,0.0,openai
3764584754268893592,0.0,neutral,informative,0.0,0.0,openai
3764711095068939641,0.0,none,informative,0.0,0.0,openai
3765068692049539976,0.0,none,informative,0.0,0.0,openai
3765242801358508073,0.0,none,informative,0.0,0.0,openai
3765273655539319383,0.0,none,informative,0.0,0.0,openai
3765696114846632024,0.0,neutral,informative,0.5,0.0,openai
3765891288496533184,0.0,none,informative,0.0,0.0,openai
3765961558297031605,0.0,trust,informative,0.4,0.0,openai
3765977263792905247,0.0,none,informative,0.0,0.0,openai
3766007467873333010,0.0,none,informative,0.0,0.0,openai
3766027326971464890,0.0,none,informative,0.0,0.0,openai
3766031563772173525,0.0,neutral,informative,0.0,0.0,openai
3766078498361169352,0.0,none,informative,0.0,0.0,openai
3766119213241763002,0.0,none,informative,0.0,0.0,openai
3766130858726790013,0.0,none,informative,0.0,0.0,openai
3766169548941470165,0.0,neutral,informative,0.5,0.0,openai
3766182575786987441,0.0,none,informative,0.0,0.0,openai
3766666947435096350,0.0,none,informative,0.0,0.0,openai
3767914507021503714,0.0,none,informative,0.0,0.0,openai
3767959972572204880,0.0,none,informative,0.0,0.0,openai
3768000968051790551,0.0,none,informative,0.0,0.0,openai
3768072954472215741,0.0,none,informative,0.0,0.0,openai
3769047783492575136,0.0,neutral,informative,0.0,0.0,openai
3769055405037883385,0.0,none,informative,0.0,0.0,openai
3770249268348213956,0.0,neutral,informative,0.0,0.0,openai
3770360924788796148,0.0,none,informative,0.5,0.0,openai
3056481752547489994,0.0,none,informative,0.0,0.0,openai
3326582679417925558,0.0,none,informative,0.0,0.0,openai
3752691023677057672,0.0,none,informative,0.5,0.0,openai
3758549931817774295,0.0,trust,informative,0.5,0.0,openai
3758567284374351376,0.0,none,informative,0.5,0.0,openai
3759405880933689716,0.0,none,informative,0.5,0.0,openai
3759410124948589739,0.0,none,informative,0.0,0.0,openai
3759473359701219277,0.0,none,informative,0.5,0.0,openai
3759490432817368079,0.0,none,informative,0.0,0.0,openai
3759506181095021944,0.0,neutral,informative,0.0,0.0,openai
3759590929331006593,0.0,none,informative,0.0,0.0,openai
3759612772360263194,0.0,none,informative,0.5,0.0,openai
3759877289824737709,0.0,none,informative,0.0,0.0,openai
3759967144197522140,0.0,neutral,informative,0.5,0.0,openai
3760073103079752058,0.0,none,informative,0.0,0.0,openai
3760422650217878691,0.0,none,informative,0.0,0.0,openai
3760434393019159804,0.0,trust,informative,0.3,0.0,openai
3760649456225167422,0.0,none,informative,0.5,0.0,openai
3760693754039216307,0.0,none,informative,0.0,0.0,openai
3760846491448472932,0.0,none,informative,0.0,0.0,openai
3760853136719321268,0.0,none,informative,0.5,0.0,openai
3761012522770777645,0.0,none,informative,0.0,0.0,openai
3761057613736617370,0.0,none,informative,0.0,0.0,openai
3761125467576169801,0.0,none,informative,0.0,0.0,openai
3761296859143704045,0.0,neutral,informative,0.5,0.0,openai
3761559089377824899,0.0,neutral,informative,0.5,0.0,openai
3761784357217220663,0.0,trust,informative,0.5,0.0,openai
3761787305787782648,0.0,none,informative,0.0,0.0,openai
3761914330913519610,0.0,none,informative,0.0,0.0,openai
3762134294324964637,0.0,trust,informative,0.5,0.0,openai
3762437210449218848,0.0,none,informative,0.5,0.0,openai
3762475584338136905,0.0,none,informative,0.5,0.0,openai
3762808816623500885,0.0,none,informative,0.5,0.0,openai
3763937327232899530,0.0,trust,informative,0.3,0.0,openai
3763971710392262352,0.0,neutral,informative,0.0,0.0,openai
3764938992635501514,0.0,neutral,informative,0.0,0.0,openai
3765109965543543599,0.0,trust,informative,0.5,0.0,openai
3765366377155745955,0.0,trust,informative,0.3,0.0,openai
3766767439972167982,0.0,trust,informative,0.5,0.0,openai
3766867295722186263,0.0,none,informative,0.0,0.0,openai
3767518660572336990,0.0,trust,informative,0.5,0.0,openai
3767985189096016349,0.0,none,informative,0.5,0.0,openai
3768048907712576424,0.0,none,informative,0.5,0.0,openai
3768191455287128696,0.0,none,informative,0.0,0.0,openai
3768313582120184603,0.0,none,informative,0.5,0.0,openai
3769525067446102165,0.0,trust,informative,0.5,0.0,openai
3769948134081205617,0.0,none,informative,0.0,0.0,openai
3770104837807539400,0.0,trust,informative,0.3,0.0,openai
3770268540839384389,0.0,none,informative,0.0,0.0,openai
3770817578504663855,0.0,neutral,informative,0.0,0.0,openai
3630402629183922954,0.0,none,informative,0.5,0.0,openai
3630403576534602940,0.0,none,informative,0.0,0.0,openai
3630404509473642857,0.0,neutral,informative,0.0,0.0,openai
3630405163248059393,0.0,trust,informative,0.5,0.0,openai
3636195947008233601,0.0,none,informative,0.0,0.0,openai
3655050393147896947,0.0,neutral,informative,0.0,0.0,openai
3657172976078000692,0.0,none,informative,0.0,0.0,openai
3670879723808199839,0.0,none,informative,0.0,0.0,openai
3671026553579690094,0.0,none,informative,0.0,0.0,openai
3672330226773586141,0.0,none,informative,0.0,0.0,openai
3672925581064153185,0.0,neutral,informative,0.0,0.0,openai
3673169253733154693,0.0,neutral,informative,0.5,0.0,openai
3673195583493202882,0.0,none,informative,0.0,0.0,openai
3678395168437183561,0.0,none,informative,0.0,0.0,openai
3678406785954539357,0.0,neutral,informative,0.0,0.0,openai
3678408236160264697,0.0,neutral,informative,0.0,0.0,openai
3678412284745988399,0.0,neutral,informative,0.5,0.0,openai
3678416904704558699,0.0,neutral,informative,0.0,0.0,openai
3679114144444129763,0.0,none,informative,0.0,0.0,openai
3680977820638784882,0.0,none,informative,0.0,0.0,openai
3681626649587458945,0.0,neutral,informative,0.0,0.0,openai
3682648657605531516,0.0,none,informative,0.0,0.0,openai
3686366926104451757,0.0,none,informative,0.0,0.0,openai
3687075449050361765,0.0,none,informative,0.0,0.0,openai
3687748674579228314,0.0,none,informative,0.5,0.0,openai
3688112189505762338,0.0,neutral,informative,0.0,0.0,openai
3691736237242412123,0.0,none,informative,0.0,0.0,openai
3691905053035548051,0.0,neutral,informative,0.0,0.0,openai
3692765702766526523,0.0,none,informative,0.0,0.0,openai
3693217065420068733,0.0,none,informative,0.0,0.0,openai
3693379724108928843,0.0,none,informative,0.0,0.0,openai
3693474117860119652,0.0,none,informative,0.0,0.0,openai
3693595013481305796,0.0,neutral,informative,0.0,0.0,openai
3694033244548215403,0.0,none,informative,0.0,0.0,openai
3694229176029918879,0.0,none,informative,0.0,0.0,openai
3694680558438622772,0.0,neutral,informative,0.0,0.0,openai
3694766641369169021,0.0,none,informative,0.5,0.0,openai
3695050211273797448,0.0,none,informative,0.0,0.0,openai
3695323304563143657,0.0,neutral,informative,0.0,0.0,openai
3695469686972254307,0.0,none,informative,0.0,0.0,openai
3695565494647444382,0.0,neutral,informative,0.0,0.0,openai
3695617033418744537,0.0,neutral,informative,0.0,0.0,openai
3695680436546557786,0.0,none,informative,0.0,0.0,openai
3696099118103717686,0.0,trust,informative,0.5,0.0,openai
3696293887949047038,0.0,neutral,informative,0.5,0.0,openai
3697768265102507439,0.0,neutral,informative,0.0,0.0,openai
3699889010054131721,0.0,none,informative,0.5,0.0,openai
3700621336178422499,0.0,none,informative,0.0,0.0,openai
3701258587053912396,0.0,none,informative,0.0,0.0,openai
3741952153930890897,0.0,none,informative,0.0,0.0,openai
3701456651820581463,0.0,none,informative,0.0,0.0,openai
3711603451614061624,0.0,none,informative,0.0,0.0,openai
3719575746848616707,0.0,neutral,informative,0.0,0.0,openai
3740603004258211777,0.0,none,informative,0.0,0.0,openai
3741319388260847494,0.0,none,informative,0.0,0.0,openai
3741802634584948833,0.0,neutral,informative,0.5,0.0,openai
3742044227770632170,0.0,none,informative,0.0,0.0,openai
3742708415153121719,0.0,none,informative,0.0,0.0,openai
3742775940855470822,0.0,none,informative,0.0,0.0,openai
3743493493349248713,0.0,none,informative,0.0,0.0,openai
3744221142078003487,0.0,none,informative,0.0,0.0,openai
3744818741990492069,0.0,none,informative,0.0,0.0,openai
3745678808503661374,0.0,none,informative,0.0,0.0,openai
3746392717061632864,0.0,none,informative,0.0,0.0,openai
3746885473844128446,0.0,neutral,informative,0.0,0.0,openai
3747118667869034543,0.0,none,informative,0.0,0.0,openai
3747710012320994083,0.0,neutral,informative,0.0,0.0,openai
3747841930387599684,0.0,neutral,informative,0.0,0.0,openai
3748567067575571039,0.0,neutral,informative,0.0,0.0,openai
3749113649651554567,0.0,none,informative,0.0,0.0,openai
3749291884956207687,0.0,neutral,informative,0.0,0.0,openai
3750024132026284012,0.0,none,informative,0.0,0.0,openai
3750741268277316286,0.0,neutral,informative,0.0,0.0,openai
3751964951838812726,0.0,trust,informative,0.5,0.0,openai
3752191094441454801,0.0,none,informative,0.0,0.0,openai
3752916890713957040,0.0,none,informative,0.0,0.0,openai
3753644723262291409,0.0,none,informative,0.0,0.0,openai
3754365065211489314,0.0,neutral,informative,0.0,0.0,openai
3755090798326122321,0.0,none,informative,0.0,0.0,openai
3755817193268414740,0.0,none,informative,0.0,0.0,openai
3756539668759387220,0.0,neutral,informative,0.0,0.0,openai
3757294386049817896,0.0,neutral,informative,0.0,0.0,openai
3757328216500227735,0.0,none,informative,0.0,0.0,openai
3758019320610923769,0.0,none,informative,0.0,0.0,openai
3758745836273662066,0.0,neutral,informative,0.0,0.0,openai
3759468674488033941,0.0,none,informative,0.5,0.0,openai
3760193663306630613,0.0,none,informative,0.0,0.0,openai
3760923857701121336,0.0,none,informative,0.0,0.0,openai
3761646280771739091,0.0,none,informative,0.0,0.0,openai
3762399867436807161,0.0,neutral,informative,0.0,0.0,openai
3762404977080563516,0.0,neutral,informative,0.0,0.0,openai
3763092353813966039,0.0,none,informative,0.5,0.0,openai
3763822643041620662,0.0,neutral,informative,0.5,0.0,openai
3764545665344027398,0.0,neutral,informative,0.0,0.0,openai
3765266827824984276,0.0,neutral,informative,0.0,0.0,openai
3765991730475794517,0.0,neutral,informative,0.0,0.0,openai
3767441131320744885,0.0,none,informative,0.0,0.0,openai
3767472932701115442,0.0,none,informative,0.0,0.0,openai
3768165817159606709,0.0,none,informative,0.5,0.0,openai
3768891596529010218,0.0,none,informative,0.0,0.0,openai
3770343715920481468,0.0,neutral,informative,0.0,0.0,openai
2979437990074958989,0.0,none,informative,0.5,0.0,openai
3136669178098940687,0.0,none,informative,0.0,0.0,openai
3628072563960830807,0.0,none,informative,0.0,0.0,openai
3707190070648898400,0.0,neutral,informative,0.0,0.0,openai
3708532802449111057,0.0,none,informative,0.0,0.0,openai
3708784292962187947,0.0,trust,informative,0.5,0.0,openai
3709247803131586703,0.0,none,informative,0.0,0.0,openai
3709976756481841634,0.0,none,informative,0.0,0.0,openai
3710715276972417361,0.0,none,informative,0.0,0.0,openai
3712148947826810902,0.0,none,informative,0.0,0.0,openai
3718669847094886406,0.0,neutral,informative,0.0,0.0,openai
3719393013773811167,0.0,none,informative,0.0,0.0,openai
3720118567699410828,0.0,none,informative,0.0,0.0,openai
3720844185646812206,0.0,none,informative,0.0,0.0,openai
3721571238893487280,0.0,none,informative,0.0,0.0,openai
3724469062706565601,0.0,none,informative,0.0,0.0,openai
3725195884872230453,0.0,none,informative,0.0,0.0,openai
3724443760878085201,0.0,none,informative,0.0,0.0,openai
3728816565832834482,0.0,neutral,informative,0.0,0.0,openai
3729541027209345411,0.0,none,informative,0.0,0.0,openai
3730159543663014259,0.0,none,informative,0.5,0.0,openai
3731913156621999182,0.0,none,informative,0.0,0.0,openai
3732635609958648452,0.0,neutral,informative,0.0,0.0,openai
3733926161991934206,0.0,none,informative,0.0,0.0,openai
3734614469105337209,0.0,neutral,informative,0.0,0.0,openai
3737513693379754135,0.0,none,informative,0.0,0.0,openai
3738238457048104328,0.0,neutral,informative,0.0,0.0,openai
3738425566099064495,0.0,none,informative,0.0,0.0,openai
3738894478892685741,0.0,none,informative,0.0,0.0,openai
3738965250860301189,0.0,neutral,informative,0.0,0.0,openai
3740415587630588603,0.0,neutral,informative,0.0,0.0,openai
3747606010946236416,0.0,none,informative,0.0,0.0,openai
3749111424900536526,0.0,none,informative,0.5,0.0,openai
3749312898553304598,0.0,none,informative,0.5,0.0,openai
3749785952492371655,0.0,none,informative,0.0,0.0,openai
3750559817199976136,0.0,none,informative,0.0,0.0,openai
3752734866778490947,0.0,none,informative,0.0,0.0,openai
3753654020834563609,0.0,none,informative,0.0,0.0,openai
3754980841484261969,0.0,none,informative,0.0,0.0,openai
3758563385995585688,0.0,none,informative,0.0,0.0,openai
3759286683284984530,0.0,none,informative,0.0,0.0,openai
3765085190881171373,0.0,none,informative,0.0,0.0,openai
3766027911615838596,0.0,neutral,informative,0.0,0.0,openai
3766096246466187240,0.0,neutral,informative,0.5,0.0,openai
3766679005110992548,0.0,none,informative,0.0,0.0,openai
3767984549935381818,0.0,neutral,informative,0.5,0.0,openai
3769669990605687464,0.0,none,informative,0.0,0.0,openai
3769304321646052045,0.0,none,informative,0.0,0.0,openai
3770173888022843379,0.0,none,informative,0.0,0.0,openai
3770355110141474447,0.0,none,informative,0.0,0.0,openai
3171745614827778651,0.0,neutral,informative,0.0,0.0,openai
3224300296325689740,0.0,none,informative,0.0,0.0,openai
3700492712898144070,0.0,neutral,informative,0.0,0.0,openai
3711709154265335709,0.0,none,informative,0.0,0.0,openai
3712434093280830919,0.0,neutral,informative,0.0,0.0,openai
3713883264403751825,0.0,none,informative,0.0,0.0,openai
3714608028760307718,0.0,none,informative,0.0,0.0,openai
3716782594013866321,0.0,none,informative,0.0,0.0,openai
3717507418843578523,0.0,none,informative,0.0,0.0,openai
3718225903538265514,0.0,neutral,informative,0.0,0.0,openai
3719681497374001060,0.0,none,informative,0.0,0.0,openai
3722580739288495236,0.0,none,informative,0.0,0.0,openai
3723303777655952547,0.0,none,informative,0.0,0.0,openai
3724754930461989212,0.0,neutral,informative,0.0,0.0,openai
